pid,time_code,item,domain_code,resp
P00507,T3,TOM13,D2,0.0
P00508,T3,TOM13,D2,1.0
P00509,T3,TOM13,D2,0.0
P00510,T3,TOM13,D2,1.0
P00511,T3,TOM13,D2,0.0
P00512,T3,TOM13,D2,1.0
P00513,T3,TOM13,D2,0.0
P00514,T3,TOM13,D2,0.0
P00515,T3,TOM13,D2,0.0
P00516,T3,TOM13,D2,0.0
P00517,T3,TOM13,D2,1.0
P00518,T3,TOM13,D2,1.0
P00519,T3,TOM13,D2,0.0
P00520,T3,TOM13,D2,1.0
P00521,T3,TOM13,D2,0.0
P00522,T3,TOM13,D2,0.0
P00523,T3,TOM13,D2,0.0
P00524,T3,TOM13,D2,1.0
P00525,T3,TOM13,D2,1.0
P00526,T3,TOM13,D2,0.0
P00527,T3,TOM13,D2,1.0
P00528,T3,TOM13,D2,0.0
P00529,T3,TOM13,D2,1.0
P00530,T3,TOM13,D2,0.0
P00531,T3,TOM13,D2,1.0
P00532,T3,TOM13,D2,0.0
P00533,T3,TOM13,D2,1.0
P00534,T3,TOM13,D2,
P00535,T3,TOM13,D2,0.0
P00536,T3,TOM13,D2,0.0
P00537,T3,TOM13,D2,0.0
P00538,T3,TOM13,D2,1.0
P00539,T3,TOM13,D2,0.0
P00540,T3,TOM13,D2,1.0
P00541,T3,TOM13,D2,0.0
P00542,T3,TOM13,D2,0.0
P00543,T3,TOM13,D2,1.0
P00544,T3,TOM13,D2,1.0
P00545,T3,TOM13,D2,1.0
P00546,T3,TOM13,D2,0.0
P00547,T3,TOM13,D2,1.0
P00548,T3,TOM13,D2,0.0
P00549,T3,TOM13,D2,1.0
P00550,T3,TOM13,D2,0.0
P00551,T3,TOM13,D2,0.0
P00552,T3,TOM13,D2,1.0
P00553,T3,TOM13,D2,1.0
P00554,T3,TOM13,D2,1.0
P00555,T3,TOM13,D2,1.0
P00556,T3,TOM13,D2,1.0
P00557,T3,TOM13,D2,1.0
P00558,T3,TOM13,D2,0.0
P00559,T3,TOM13,D2,0.0
P00560,T3,TOM13,D2,1.0
P00561,T3,TOM13,D2,0.0
P00562,T3,TOM13,D2,0.0
P00563,T3,TOM13,D2,1.0
P00564,T3,TOM13,D2,1.0
P00565,T3,TOM13,D2,1.0
P00566,T3,TOM13,D2,1.0
P00567,T3,TOM13,D2,1.0
P00568,T3,TOM13,D2,0.0
P00569,T3,TOM13,D2,0.0
P00570,T3,TOM13,D2,1.0
P00571,T3,TOM13,D2,1.0
P00572,T3,TOM13,D2,1.0
P00573,T3,TOM13,D2,0.0
P00574,T3,TOM13,D2,1.0
P00575,T3,TOM13,D2,0.0
P00576,T3,TOM13,D2,0.0
P00577,T3,TOM13,D2,0.0
P00578,T3,TOM13,D2,
P00579,T3,TOM13,D2,0.0
P00580,T3,TOM13,D2,1.0
P00581,T3,TOM13,D2,0.0
P00582,T3,TOM13,D2,0.0
P00583,T3,TOM13,D2,1.0
P00584,T3,TOM13,D2,0.0
P00585,T3,TOM13,D2,
P00586,T3,TOM13,D2,0.0
P00587,T3,TOM13,D2,1.0
P00588,T3,TOM13,D2,1.0
P00589,T3,TOM13,D2,1.0
P00590,T3,TOM13,D2,0.0
P00591,T3,TOM13,D2,1.0
P00592,T3,TOM13,D2,0.0
P00593,T3,TOM13,D2,0.0
P00594,T3,TOM13,D2,1.0
P00595,T3,TOM13,D2,1.0
P00596,T3,TOM13,D2,0.0
P00597,T3,TOM13,D2,0.0
P00598,T3,TOM13,D2,0.0
P00599,T3,TOM13,D2,0.0
P00600,T3,TOM13,D2,1.0
P00601,T3,TOM13,D2,
P00602,T3,TOM13,D2,
P00603,T3,TOM13,D2,0.0
P00604,T3,TOM13,D2,1.0
P00605,T3,TOM13,D2,1.0
P00606,T3,TOM13,D2,0.0
P00607,T3,TOM13,D2,1.0
P00608,T3,TOM13,D2,0.0
P00609,T3,TOM13,D2,0.0
P00610,T3,TOM13,D2,0.0
P00611,T3,TOM13,D2,0.0
P00612,T3,TOM13,D2,0.0
P00613,T3,TOM13,D2,0.0
P00614,T3,TOM13,D2,0.0
P00615,T3,TOM13,D2,0.0
P00616,T3,TOM13,D2,0.0
P00617,T3,TOM13,D2,1.0
P00618,T3,TOM13,D2,1.0
P00619,T3,TOM13,D2,0.0
P00620,T3,TOM13,D2,1.0
P00621,T3,TOM13,D2,0.0
P00622,T3,TOM13,D2,0.0
P00623,T3,TOM13,D2,0.0
P00624,T3,TOM13,D2,0.0
P00625,T3,TOM13,D2,0.0
P00626,T3,TOM13,D2,0.0
P00627,T3,TOM13,D2,0.0
P00628,T3,TOM13,D2,1.0
P00629,T3,TOM13,D2,0.0
P00630,T3,TOM13,D2,0.0
P00631,T3,TOM13,D2,0.0
P00632,T3,TOM13,D2,0.0
P00633,T3,TOM13,D2,0.0
P00634,T3,TOM13,D2,0.0
P00635,T3,TOM13,D2,0.0
P00636,T3,TOM13,D2,1.0
P00637,T3,TOM13,D2,0.0
P00638,T3,TOM13,D2,0.0
P00639,T3,TOM13,D2,1.0
P00640,T3,TOM13,D2,1.0
P00641,T3,TOM13,D2,
P00642,T3,TOM13,D2,1.0
P00643,T3,TOM13,D2,0.0
P00644,T3,TOM13,D2,
P00645,T3,TOM13,D2,1.0
P00646,T3,TOM13,D2,0.0
P00647,T3,TOM13,D2,1.0
P00648,T3,TOM13,D2,1.0
P00649,T3,TOM13,D2,
P00650,T3,TOM13,D2,1.0
P00651,T3,TOM13,D2,1.0
P00652,T3,TOM13,D2,1.0
P00653,T3,TOM13,D2,0.0
P00654,T3,TOM13,D2,0.0
P00655,T3,TOM13,D2,0.0
P00656,T3,TOM13,D2,1.0
P00657,T3,TOM13,D2,0.0
P00658,T3,TOM13,D2,0.0
P00659,T3,TOM13,D2,1.0
P00660,T3,TOM13,D2,1.0
P00661,T3,TOM13,D2,1.0
P00662,T3,TOM13,D2,0.0
P00663,T3,TOM13,D2,1.0
P00664,T3,TOM13,D2,1.0
P00665,T3,TOM13,D2,1.0
P00666,T3,TOM13,D2,1.0
P00667,T3,TOM13,D2,1.0
P00668,T3,TOM13,D2,0.0
P00669,T3,TOM13,D2,0.0
P00670,T3,TOM13,D2,0.0
P00671,T3,TOM13,D2,0.0
P00672,T3,TOM13,D2,1.0
P00673,T3,TOM13,D2,0.0
P00674,T3,TOM13,D2,0.0
P00675,T3,TOM13,D2,0.0
P00676,T3,TOM13,D2,0.0
P00677,T3,TOM13,D2,0.0
P00678,T3,TOM13,D2,1.0
P00679,T3,TOM13,D2,0.0
P00680,T3,TOM13,D2,1.0
P00681,T3,TOM13,D2,0.0
P00682,T3,TOM13,D2,1.0
P00683,T3,TOM13,D2,0.0
P00684,T3,TOM13,D2,1.0
P00685,T3,TOM13,D2,0.0
P00686,T3,TOM13,D2,0.0
P00687,T3,TOM13,D2,0.0
P00688,T3,TOM13,D2,1.0
P00689,T3,TOM13,D2,1.0
P00690,T3,TOM13,D2,0.0
P00691,T3,TOM13,D2,1.0
P00692,T3,TOM13,D2,0.0
P00693,T3,TOM13,D2,0.0
P00694,T3,TOM13,D2,1.0
P00695,T3,TOM13,D2,0.0
P00696,T3,TOM13,D2,0.0
P00697,T3,TOM13,D2,
P00698,T3,TOM13,D2,0.0
P00699,T3,TOM13,D2,0.0
P00700,T3,TOM13,D2,
P00701,T3,TOM13,D2,1.0
P00702,T3,TOM13,D2,0.0
P00703,T3,TOM13,D2,1.0
P00704,T3,TOM13,D2,0.0
P00705,T3,TOM13,D2,1.0
P00706,T3,TOM13,D2,0.0
P00707,T3,TOM13,D2,0.0
P00708,T3,TOM13,D2,0.0
P00709,T3,TOM13,D2,0.0
P00710,T3,TOM13,D2,0.0
P00711,T3,TOM13,D2,1.0
P00712,T3,TOM13,D2,0.0
P00713,T3,TOM13,D2,0.0
P00714,T3,TOM13,D2,1.0
P00715,T3,TOM13,D2,0.0
P00716,T3,TOM13,D2,1.0
P00717,T3,TOM13,D2,0.0
P00718,T3,TOM13,D2,1.0
P00719,T3,TOM13,D2,1.0
P00720,T3,TOM13,D2,1.0
P00721,T3,TOM13,D2,0.0
P00722,T3,TOM13,D2,1.0
P00723,T3,TOM13,D2,0.0
P00724,T3,TOM13,D2,0.0
P00725,T3,TOM13,D2,0.0
P00726,T3,TOM13,D2,0.0
P00727,T3,TOM13,D2,1.0
P00728,T3,TOM13,D2,0.0
P00729,T3,TOM13,D2,0.0
P00730,T3,TOM13,D2,1.0
P00731,T3,TOM13,D2,1.0
P00732,T3,TOM13,D2,0.0
P00733,T3,TOM13,D2,1.0
P00734,T3,TOM13,D2,1.0
P00735,T3,TOM13,D2,1.0
P00736,T3,TOM13,D2,1.0
P00737,T3,TOM13,D2,1.0
P00738,T3,TOM13,D2,0.0
P00739,T3,TOM13,D2,0.0
P00740,T3,TOM13,D2,1.0
P00741,T3,TOM13,D2,1.0
P00742,T3,TOM13,D2,1.0
P00743,T3,TOM13,D2,1.0
P00744,T3,TOM13,D2,1.0
P00745,T3,TOM13,D2,0.0
P00746,T3,TOM13,D2,0.0
P00747,T3,TOM13,D2,0.0
P00748,T3,TOM13,D2,0.0
P00749,T3,TOM13,D2,0.0
P00750,T3,TOM13,D2,1.0
P00751,T3,TOM13,D2,0.0
P00752,T3,TOM13,D2,
P00753,T3,TOM13,D2,0.0
P00754,T3,TOM13,D2,1.0
P00755,T3,TOM13,D2,0.0
P00756,T3,TOM13,D2,0.0
P00757,T3,TOM13,D2,1.0
P00758,T3,TOM13,D2,
P00759,T3,TOM13,D2,1.0
P00760,T3,TOM13,D2,1.0
P00761,T3,TOM13,D2,1.0
P00762,T3,TOM13,D2,0.0
P00763,T3,TOM13,D2,1.0
P00764,T3,TOM13,D2,
P00765,T3,TOM13,D2,0.0
P00766,T3,TOM13,D2,1.0
P00767,T3,TOM13,D2,1.0
P00768,T3,TOM13,D2,0.0
P00769,T3,TOM13,D2,
P00770,T3,TOM13,D2,0.0
P00771,T3,TOM13,D2,0.0
P00772,T3,TOM13,D2,0.0
P00773,T3,TOM13,D2,1.0
P00774,T3,TOM13,D2,0.0
P00775,T3,TOM13,D2,0.0
P00776,T3,TOM13,D2,0.0
P00777,T3,TOM13,D2,0.0
P00778,T3,TOM13,D2,1.0
P00779,T3,TOM13,D2,
P00780,T3,TOM13,D2,0.0
P00781,T3,TOM13,D2,0.0
P00782,T3,TOM13,D2,0.0
P00783,T3,TOM13,D2,1.0
P00784,T3,TOM13,D2,1.0
P00785,T3,TOM13,D2,0.0
P00786,T3,TOM13,D2,0.0
P00787,T3,TOM13,D2,1.0
P00788,T3,TOM13,D2,0.0
P00789,T3,TOM13,D2,1.0
P00790,T3,TOM13,D2,1.0
P00791,T3,TOM13,D2,1.0
P00792,T3,TOM13,D2,0.0
P00793,T3,TOM13,D2,0.0
P00794,T3,TOM13,D2,0.0
P00795,T3,TOM13,D2,1.0
P00796,T3,TOM13,D2,1.0
P00797,T3,TOM13,D2,0.0
P00798,T3,TOM13,D2,0.0
P00799,T3,TOM13,D2,1.0
P00800,T3,TOM13,D2,0.0
P00801,T3,TOM13,D2,0.0
P00802,T3,TOM13,D2,1.0
P00803,T3,TOM13,D2,0.0
P00804,T3,TOM13,D2,0.0
P00805,T3,TOM13,D2,1.0
P00806,T3,TOM13,D2,1.0
P00807,T3,TOM13,D2,1.0
P00808,T3,TOM13,D2,0.0
P00809,T3,TOM13,D2,0.0
P00810,T3,TOM13,D2,0.0
P00811,T3,TOM13,D2,0.0
P00812,T3,TOM13,D2,0.0
P00813,T3,TOM13,D2,
P00814,T3,TOM13,D2,0.0
P00815,T3,TOM13,D2,0.0
P00816,T3,TOM13,D2,0.0
P00817,T3,TOM13,D2,0.0
P00818,T3,TOM13,D2,1.0
P00819,T3,TOM13,D2,0.0
P00820,T3,TOM13,D2,0.0
P00821,T3,TOM13,D2,1.0
P00822,T3,TOM13,D2,1.0
P00823,T3,TOM13,D2,1.0
P00824,T3,TOM13,D2,1.0
P00825,T3,TOM13,D2,1.0
P00826,T3,TOM13,D2,0.0
P00827,T3,TOM13,D2,1.0
P00828,T3,TOM13,D2,1.0
P00829,T3,TOM13,D2,0.0
P00830,T3,TOM13,D2,0.0
P00831,T3,TOM13,D2,1.0
P00832,T3,TOM13,D2,0.0
P00833,T3,TOM13,D2,1.0
P00834,T3,TOM13,D2,
P00835,T3,TOM13,D2,
P00836,T3,TOM13,D2,0.0
P00837,T3,TOM13,D2,0.0
P00838,T3,TOM13,D2,1.0
P00839,T3,TOM13,D2,1.0
P00840,T3,TOM13,D2,0.0
P00841,T3,TOM13,D2,1.0
P00842,T3,TOM13,D2,1.0
P00843,T3,TOM13,D2,1.0
P00844,T3,TOM13,D2,0.0
P00845,T3,TOM13,D2,1.0
P00846,T3,TOM13,D2,0.0
P00847,T3,TOM13,D2,1.0
P00848,T3,TOM13,D2,0.0
P00849,T3,TOM13,D2,1.0
P00850,T3,TOM13,D2,0.0
P00851,T3,TOM13,D2,0.0
P00852,T3,TOM13,D2,0.0
P00853,T3,TOM13,D2,
P00854,T3,TOM13,D2,1.0
P00855,T3,TOM13,D2,0.0
P00856,T3,TOM13,D2,0.0
P00857,T3,TOM13,D2,1.0
P00858,T3,TOM13,D2,0.0
P00859,T3,TOM13,D2,0.0
P00860,T3,TOM13,D2,0.0
P00861,T3,TOM13,D2,1.0
P00862,T3,TOM13,D2,0.0
P00863,T3,TOM13,D2,
P00864,T3,TOM13,D2,1.0
P00865,T3,TOM13,D2,0.0
P00866,T3,TOM13,D2,0.0
P00867,T3,TOM13,D2,0.0
P00868,T3,TOM13,D2,1.0
P00869,T3,TOM13,D2,0.0
P00870,T3,TOM13,D2,0.0
P00871,T3,TOM13,D2,0.0
P00872,T3,TOM13,D2,0.0
P00873,T3,TOM13,D2,1.0
P00874,T3,TOM13,D2,1.0
P00875,T3,TOM13,D2,0.0
P00876,T3,TOM13,D2,0.0
P00877,T3,TOM13,D2,1.0
P00878,T3,TOM13,D2,0.0
P00879,T3,TOM13,D2,0.0
P00880,T3,TOM13,D2,0.0
P00881,T3,TOM13,D2,1.0
P00882,T3,TOM13,D2,0.0
P00883,T3,TOM13,D2,1.0
P00884,T3,TOM13,D2,0.0
P00885,T3,TOM13,D2,1.0
P00886,T3,TOM13,D2,0.0
P00887,T3,TOM13,D2,0.0
P00888,T3,TOM13,D2,0.0
P00889,T3,TOM13,D2,0.0
P00890,T3,TOM13,D2,1.0
P00891,T3,TOM13,D2,1.0
P00892,T3,TOM13,D2,1.0
P00893,T3,TOM13,D2,0.0
P00894,T3,TOM13,D2,1.0
P00895,T3,TOM13,D2,0.0
P00896,T3,TOM13,D2,0.0
P00897,T3,TOM13,D2,1.0
P00898,T3,TOM13,D2,1.0
P00899,T3,TOM13,D2,0.0
P00900,T3,TOM13,D2,0.0
P00901,T3,TOM13,D2,1.0
P00902,T3,TOM13,D2,1.0
P00903,T3,TOM13,D2,0.0
P00904,T3,TOM13,D2,0.0
P00905,T3,TOM13,D2,1.0
P00906,T3,TOM13,D2,0.0
P00907,T3,TOM13,D2,1.0
P00908,T3,TOM13,D2,1.0
P00909,T3,TOM13,D2,0.0
P00910,T3,TOM13,D2,1.0
P00911,T3,TOM13,D2,0.0
P00912,T3,TOM13,D2,1.0
P00913,T3,TOM13,D2,0.0
P00914,T3,TOM13,D2,0.0
P00915,T3,TOM13,D2,1.0
P00916,T3,TOM13,D2,0.0
P00917,T3,TOM13,D2,1.0
P00918,T3,TOM13,D2,1.0
P00919,T3,TOM13,D2,0.0
P00920,T3,TOM13,D2,1.0
P00921,T3,TOM13,D2,0.0
P00922,T3,TOM13,D2,1.0
P00923,T3,TOM13,D2,1.0
P00924,T3,TOM13,D2,0.0
P00925,T3,TOM13,D2,1.0
P00926,T3,TOM13,D2,0.0
P00927,T3,TOM13,D2,1.0
P00928,T3,TOM13,D2,
P00929,T3,TOM13,D2,
P00930,T3,TOM13,D2,0.0
P00931,T3,TOM13,D2,1.0
P00932,T3,TOM13,D2,0.0
P00933,T3,TOM13,D2,0.0
P00934,T3,TOM13,D2,0.0
P00935,T3,TOM13,D2,0.0
P00936,T3,TOM13,D2,0.0
P00937,T3,TOM13,D2,1.0
P00938,T3,TOM13,D2,0.0
P00939,T3,TOM13,D2,0.0
P00940,T3,TOM13,D2,0.0
P00941,T3,TOM13,D2,0.0
P00942,T3,TOM13,D2,0.0
P00943,T3,TOM13,D2,1.0
P00944,T3,TOM13,D2,1.0
P00945,T3,TOM13,D2,1.0
P00946,T3,TOM13,D2,
P00947,T3,TOM13,D2,
P00948,T3,TOM13,D2,0.0
P00949,T3,TOM13,D2,0.0
P00950,T3,TOM13,D2,0.0
P00951,T3,TOM13,D2,0.0
P00952,T3,TOM13,D2,
P00953,T3,TOM13,D2,
P00954,T3,TOM13,D2,0.0
P00955,T3,TOM13,D2,0.0
P00956,T3,TOM13,D2,1.0
P00957,T3,TOM13,D2,0.0
P00958,T3,TOM13,D2,0.0
P00959,T3,TOM13,D2,1.0
P00960,T3,TOM13,D2,1.0
P00961,T3,TOM13,D2,
P00962,T3,TOM13,D2,1.0
P00963,T3,TOM13,D2,
P00964,T3,TOM13,D2,1.0
P00965,T3,TOM13,D2,0.0
P00966,T3,TOM13,D2,1.0
P00967,T3,TOM13,D2,0.0
P00968,T3,TOM13,D2,0.0
P00969,T3,TOM13,D2,1.0
P00970,T3,TOM13,D2,1.0
P00971,T3,TOM13,D2,0.0
P00972,T3,TOM13,D2,1.0
P00973,T3,TOM13,D2,0.0
P00974,T3,TOM13,D2,0.0
P00975,T3,TOM13,D2,0.0
P00976,T3,TOM13,D2,0.0
P00977,T3,TOM13,D2,1.0
P00978,T3,TOM13,D2,1.0
P00979,T3,TOM13,D2,0.0
P00980,T3,TOM13,D2,0.0
P00981,T3,TOM13,D2,
P00982,T3,TOM13,D2,1.0
P00983,T3,TOM13,D2,0.0
P00984,T3,TOM13,D2,0.0
P00985,T3,TOM13,D2,0.0
P00986,T3,TOM13,D2,1.0
P00987,T3,TOM13,D2,1.0
P00988,T3,TOM13,D2,0.0
P00989,T3,TOM13,D2,0.0
P00990,T3,TOM13,D2,1.0
P00991,T3,TOM13,D2,0.0
P00992,T3,TOM13,D2,0.0
P00993,T3,TOM13,D2,0.0
P00994,T3,TOM13,D2,0.0
P00995,T3,TOM13,D2,0.0
P00996,T3,TOM13,D2,1.0
P00997,T3,TOM13,D2,0.0
P00998,T3,TOM13,D2,0.0
P00999,T3,TOM13,D2,0.0
P01000,T3,TOM13,D2,0.0
P01001,T3,TOM13,D2,1.0
P01002,T3,TOM13,D2,0.0
P01003,T3,TOM13,D2,1.0
P01004,T3,TOM13,D2,1.0
P01005,T3,TOM13,D2,0.0
P01006,T3,TOM13,D2,0.0
P01007,T3,TOM13,D2,
P01008,T3,TOM13,D2,0.0
P01009,T3,TOM13,D2,
P01010,T3,TOM13,D2,0.0
P01011,T3,TOM13,D2,0.0
P01012,T3,TOM13,D2,1.0
P01013,T3,TOM13,D2,
P01014,T3,TOM13,D2,1.0
P01015,T3,TOM13,D2,0.0
P01016,T3,TOM13,D2,1.0
P01017,T3,TOM13,D2,1.0
P01018,T3,TOM13,D2,0.0
P01019,T3,TOM13,D2,1.0
P01020,T3,TOM13,D2,0.0
P01021,T3,TOM13,D2,
P01022,T3,TOM13,D2,0.0
P01023,T3,TOM13,D2,1.0
P01024,T3,TOM13,D2,1.0
P01025,T3,TOM13,D2,1.0
P01026,T3,TOM13,D2,1.0
P01027,T3,TOM13,D2,0.0
P01028,T3,TOM13,D2,0.0
P01029,T3,TOM13,D2,0.0
P01030,T3,TOM13,D2,1.0
P01031,T3,TOM13,D2,
P01032,T3,TOM13,D2,1.0
P01033,T3,TOM13,D2,1.0
P01034,T3,TOM13,D2,0.0
P01035,T3,TOM13,D2,0.0
P01036,T3,TOM13,D2,1.0
P01037,T3,TOM13,D2,1.0
P01038,T3,TOM13,D2,1.0
P01039,T3,TOM13,D2,0.0
P01040,T3,TOM13,D2,0.0
P01041,T3,TOM13,D2,0.0
P01042,T3,TOM13,D2,0.0
P01043,T3,TOM13,D2,0.0
P01044,T3,TOM13,D2,0.0
P01045,T3,TOM13,D2,0.0
P01046,T3,TOM13,D2,
P01047,T3,TOM13,D2,0.0
P01048,T3,TOM13,D2,0.0
P01049,T3,TOM13,D2,0.0
P01050,T3,TOM13,D2,0.0
P01051,T3,TOM13,D2,0.0
P01052,T3,TOM13,D2,0.0
P01053,T3,TOM13,D2,1.0
P01054,T3,TOM13,D2,0.0
P01055,T3,TOM13,D2,0.0
P01056,T3,TOM13,D2,1.0
P01057,T3,TOM13,D2,0.0
P01058,T3,TOM13,D2,1.0
P01059,T3,TOM13,D2,1.0
P01060,T3,TOM13,D2,1.0
P01061,T3,TOM13,D2,1.0
P01062,T3,TOM13,D2,1.0
P01063,T3,TOM13,D2,1.0
P01064,T3,TOM13,D2,1.0
P01065,T3,TOM13,D2,1.0
P01066,T3,TOM13,D2,0.0
P01067,T3,TOM13,D2,1.0
P01068,T3,TOM13,D2,0.0
P01069,T3,TOM13,D2,1.0
P01070,T3,TOM13,D2,0.0
P01071,T3,TOM13,D2,0.0
P01072,T3,TOM13,D2,0.0
P01073,T3,TOM13,D2,0.0
P01074,T3,TOM13,D2,1.0
P01075,T3,TOM13,D2,0.0
P01076,T3,TOM13,D2,1.0
P01077,T3,TOM13,D2,0.0
P01078,T3,TOM13,D2,1.0
P01079,T3,TOM13,D2,0.0
P01080,T3,TOM13,D2,0.0
P01081,T3,TOM13,D2,0.0
P01082,T3,TOM13,D2,0.0
P01083,T3,TOM13,D2,1.0
P01084,T3,TOM13,D2,1.0
P01085,T3,TOM13,D2,0.0
P01086,T3,TOM13,D2,0.0
P01087,T3,TOM13,D2,1.0
P01088,T3,TOM13,D2,0.0
P01089,T3,TOM13,D2,0.0
P01090,T3,TOM13,D2,0.0
P01091,T3,TOM13,D2,0.0
P01092,T3,TOM13,D2,0.0
P01093,T3,TOM13,D2,0.0
P01094,T3,TOM13,D2,0.0
P01095,T3,TOM13,D2,1.0
P01096,T3,TOM13,D2,0.0
P01097,T3,TOM13,D2,0.0
P01098,T3,TOM13,D2,0.0
P01099,T3,TOM13,D2,0.0
P01100,T3,TOM13,D2,1.0
P01101,T3,TOM13,D2,0.0
P01102,T3,TOM13,D2,0.0
P01103,T3,TOM13,D2,1.0
P01104,T3,TOM13,D2,1.0
P01105,T3,TOM13,D2,0.0
P01106,T3,TOM13,D2,1.0
P01107,T3,TOM13,D2,1.0
P01108,T3,TOM13,D2,1.0
P01109,T3,TOM13,D2,0.0
P01110,T3,TOM13,D2,1.0
P01111,T3,TOM13,D2,0.0
P01112,T3,TOM13,D2,0.0
P01113,T3,TOM13,D2,0.0
P01114,T3,TOM13,D2,1.0
P01115,T3,TOM13,D2,0.0
P01116,T3,TOM13,D2,1.0
P01117,T3,TOM13,D2,1.0
P01118,T3,TOM13,D2,0.0
P01119,T3,TOM13,D2,1.0
P01120,T3,TOM13,D2,0.0
P01121,T3,TOM13,D2,0.0
P01122,T3,TOM13,D2,1.0
P01123,T3,TOM13,D2,0.0
P01124,T3,TOM13,D2,0.0
P01125,T3,TOM13,D2,0.0
P01126,T3,TOM13,D2,0.0
P01127,T3,TOM13,D2,1.0
P01128,T3,TOM13,D2,1.0
P01129,T3,TOM13,D2,0.0
P01130,T3,TOM13,D2,1.0
P01131,T3,TOM13,D2,1.0
P01132,T3,TOM13,D2,
P01133,T3,TOM13,D2,0.0
P01134,T3,TOM13,D2,1.0
P01135,T3,TOM13,D2,1.0
P01136,T3,TOM13,D2,0.0
P01137,T3,TOM13,D2,0.0
P01138,T3,TOM13,D2,0.0
P01139,T3,TOM13,D2,0.0
P01140,T3,TOM13,D2,0.0
P01141,T3,TOM13,D2,0.0
P01142,T3,TOM13,D2,1.0
P01143,T3,TOM13,D2,1.0
P01144,T3,TOM13,D2,0.0
P01145,T3,TOM13,D2,
P01146,T3,TOM13,D2,0.0
P01147,T3,TOM13,D2,1.0
P01148,T3,TOM13,D2,0.0
P01149,T3,TOM13,D2,0.0
P01150,T3,TOM13,D2,1.0
P01151,T3,TOM13,D2,1.0
P01152,T3,TOM13,D2,0.0
P01153,T3,TOM13,D2,1.0
P01154,T3,TOM13,D2,0.0
P01155,T3,TOM13,D2,0.0
P01156,T3,TOM13,D2,0.0
P01157,T3,TOM13,D2,0.0
P01158,T3,TOM13,D2,1.0
P01159,T3,TOM13,D2,0.0
P01160,T3,TOM13,D2,
P01161,T3,TOM13,D2,1.0
P01162,T3,TOM13,D2,1.0
P01163,T3,TOM13,D2,1.0
P01164,T3,TOM13,D2,0.0
P01165,T3,TOM13,D2,0.0
P01166,T3,TOM13,D2,1.0
P01167,T3,TOM13,D2,
P01168,T3,TOM13,D2,1.0
P01169,T3,TOM13,D2,1.0
P01170,T3,TOM13,D2,0.0
P01171,T3,TOM13,D2,1.0
P01172,T3,TOM13,D2,1.0
P01173,T3,TOM13,D2,1.0
P01174,T3,TOM13,D2,0.0
P01175,T3,TOM13,D2,1.0
P01176,T3,TOM13,D2,0.0
P01177,T3,TOM13,D2,0.0
P01178,T3,TOM13,D2,0.0
P01179,T3,TOM13,D2,0.0
P01180,T3,TOM13,D2,0.0
P01181,T3,TOM13,D2,0.0
P01182,T3,TOM13,D2,1.0
P01183,T3,TOM13,D2,1.0
P01184,T3,TOM13,D2,1.0
P01185,T3,TOM13,D2,0.0
P01186,T3,TOM13,D2,0.0
P01187,T3,TOM13,D2,1.0
P01188,T3,TOM13,D2,0.0
P01189,T3,TOM13,D2,0.0
P01190,T3,TOM13,D2,0.0
P01191,T3,TOM13,D2,0.0
P01192,T3,TOM13,D2,0.0
P01193,T3,TOM13,D2,1.0
P01194,T3,TOM13,D2,1.0
P01195,T3,TOM13,D2,1.0
P01196,T3,TOM13,D2,1.0
P01197,T3,TOM13,D2,1.0
P01198,T3,TOM13,D2,
P01199,T3,TOM13,D2,1.0
P01200,T3,TOM13,D2,0.0
P00001,T3,TOM14,D2,1.0
P00002,T3,TOM14,D2,1.0
P00003,T3,TOM14,D2,
P00004,T3,TOM14,D2,0.0
P00005,T3,TOM14,D2,1.0
P00006,T3,TOM14,D2,0.0
P00007,T3,TOM14,D2,0.0
P00008,T3,TOM14,D2,1.0
P00009,T3,TOM14,D2,1.0
P00010,T3,TOM14,D2,0.0
P00011,T3,TOM14,D2,0.0
P00012,T3,TOM14,D2,1.0
P00013,T3,TOM14,D2,1.0
P00014,T3,TOM14,D2,0.0
P00015,T3,TOM14,D2,0.0
P00016,T3,TOM14,D2,0.0
P00017,T3,TOM14,D2,1.0
P00018,T3,TOM14,D2,1.0
P00019,T3,TOM14,D2,1.0
P00020,T3,TOM14,D2,0.0
P00021,T3,TOM14,D2,1.0
P00022,T3,TOM14,D2,1.0
P00023,T3,TOM14,D2,0.0
P00024,T3,TOM14,D2,1.0
P00025,T3,TOM14,D2,
P00026,T3,TOM14,D2,0.0
P00027,T3,TOM14,D2,1.0
P00028,T3,TOM14,D2,1.0
P00029,T3,TOM14,D2,1.0
P00030,T3,TOM14,D2,
P00031,T3,TOM14,D2,1.0
P00032,T3,TOM14,D2,1.0
P00033,T3,TOM14,D2,1.0
P00034,T3,TOM14,D2,
P00035,T3,TOM14,D2,1.0
P00036,T3,TOM14,D2,1.0
P00037,T3,TOM14,D2,
P00038,T3,TOM14,D2,0.0
P00039,T3,TOM14,D2,0.0
P00040,T3,TOM14,D2,0.0
P00041,T3,TOM14,D2,1.0
P00042,T3,TOM14,D2,0.0
P00043,T3,TOM14,D2,0.0
P00044,T3,TOM14,D2,0.0
P00045,T3,TOM14,D2,1.0
P00046,T3,TOM14,D2,0.0
P00047,T3,TOM14,D2,0.0
P00048,T3,TOM14,D2,1.0
P00049,T3,TOM14,D2,0.0
